fruit,folder,path,area_frac,perimeter_norm,eccentricity,solidity,extent,circularity,aspect_ratio,equiv_diam_norm,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,hue_hist0,hue_hist1,hue_hist2,hue_hist3,hue_hist4,hue_hist5,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_dissimilarity,glcm_ASM,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,dark_ratio,brown_ratio,sat_std,coverage
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.19.35 PM.png,0.6709324731903485,2.66512682692731,0.5192372112305044,0.912205262558378,0.7338938782991202,0.5932524156034009,1.1260997067448681,0.6534129925713801,3.1803193029426127,7.975464728908607,10.76825654354949,12.002664781270264,23.3930857867045,16.02320503764326,-24.21121684359596,185.18988037109375,43.059608459472656,97.09918975830078,65.28593444824219,91.93048858642578,55.762237548828125,135.8404083251953,70.29534149169922,144.88560485839844,52.81830978393555,188.9302520751953,41.02186584472656,0.18276984989643097,0.07043777406215668,0.0002705543301999569,0.0006451680092141032,0.010988667607307434,0.734887957572937,6.025483624057309,0.8119516770437923,0.2865173357061187,0.959566976730837,0.634433547774647,0.08210398784160575,0.014412220730704793,0.03662889312063601,0.036660110927272914,0.149283551337683,0.2813036556051572,0.19641203342386498,0.08567206734721484,0.06251886075817646,0.07373645927637124,0.06337214747291856,0.007065630235486321,0.004412116671349338,52.81830978393555,0.6709324731903485
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.19.47 PM.png,0.6003190690690691,2.4186147428260694,0.5065153930100847,0.9239212854305832,0.6837262743491311,0.6383134689628326,1.239202657807309,0.615083146523586,3.1940600135364416,8.052564520763486,11.888906180705192,14.44844285352551,-27.966032406666066,18.60515700096174,-27.662712560120504,170.3038787841797,36.6506233215332,83.29838562011719,54.662776947021484,82.28385925292969,54.352718353271484,92.10580444335938,87.10601806640625,145.35726928710938,55.80606460571289,170.32798767089844,36.69408416748047,0.4861263036727905,0.0,0.0,0.0,0.006630712188780308,0.5072429776191711,6.24046691696542,0.834760928906382,0.3341892245696482,0.9498899554567577,0.5768261697509784,0.1116922569547274,0.011138033453181179,0.03100411651294878,0.03148611328226773,0.14010473659527903,0.30602886769840026,0.2197774998697306,0.0798030326715648,0.054061799801990516,0.08049346047626492,0.04610233963837215,0.0,0.00479391381376687,55.80606460571289,0.6003190690690691
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.20.42 PM.png,0.557946654040404,2.858341875303462,0.7475359293177594,0.867393757974286,0.6769205729166666,0.42420509023293157,1.411764705882353,0.592587159776157,3.1181707848517104,7.059255785324598,10.209488920575494,10.770365075068868,21.26029245288736,14.316298971361556,24.13832769456411,172.06082153320312,27.966716766357422,194.49029541015625,26.098779678344727,79.6434555053711,37.820716857910156,35.6024055480957,4.286317825317383,152.31813049316406,38.8306884765625,194.55955505371094,25.915740966796875,0.008061892352998257,0.990410566329956,0.0005940342089161277,0.0003535917785484344,7.07183571648784e-05,0.0005091721541248262,7.23773702422387,0.9034903302576873,0.3703077721570385,0.9661546535629293,0.44498188312880627,0.13714568402939736,0.0038612222960836174,0.01817461776728003,0.008712501591163034,0.10447930073688529,0.2671880966861378,0.30705910640284007,0.07531505028075187,0.057225294541957204,0.12681215789994768,0.031172651796953454,0.0003535917853556426,0.0033237627823430407,38.8306884765625,0.557946654040404
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.20.56 PM.png,0.6187486184792219,2.4485236668892516,0.6496307980288849,0.9231871212433524,0.713358498980632,0.6483537186772909,1.1743119266055047,0.6275674883749632,3.1671105929086627,7.479757655220194,10.517205261151405,11.637867708939757,22.71809728349442,15.446950693308724,-23.669999089307705,155.04640197753906,36.944427490234375,79.15360260009766,57.788002014160156,72.72383117675781,47.871280670166016,142.49473571777344,66.35009765625,153.57171630859375,49.530155181884766,159.07095336914062,35.725341796875,0.11802399903535843,0.11057772487401962,1.1163829185534269e-05,7.814680429873988e-05,5.581914592767134e-05,0.7712531685829163,4.9954390167830764,0.8909434716006479,0.32276821857454324,0.9540914389445557,0.40809423912100784,0.1041869774893672,0.005537259279933017,0.019458554284119453,0.013921295004186436,0.10750767513257047,0.2568238905944739,0.24991348032375105,0.05752721183365894,0.06005023723137036,0.2002456042422551,0.029014792073681274,2.232765838682668e-05,0.0020764722299748814,49.530155181884766,0.6187486184792219
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.21.31 PM.png,0.4993683153923367,2.3655322941810737,0.6565209324379312,0.9090894770006301,0.6984785950303192,0.5603670543410011,1.2316602316602316,0.5636575202133447,3.1687063187442575,7.459653288999972,10.936247936839727,11.852819710675027,23.267915981252603,15.655054158348127,-23.76939232950711,192.13380432128906,28.38338851928711,113.5347671508789,45.81658172607422,90.6728744506836,46.69126510620117,8.97220516204834,18.52089500427246,138.4923858642578,47.26747512817383,192.59788513183594,27.822887420654297,0.9343256950378418,0.05415099859237671,0.00017328320245724171,0.0008837443310767412,8.664160122862086e-05,0.010379663668572903,7.163248803485366,0.8346570054453368,0.31692573813709657,0.9501730793776989,0.6045797525367358,0.10045888049048746,0.01569945762359424,0.04080819282954132,0.041085445944306784,0.14034206103034189,0.2916009634545738,0.200939194926268,0.08790656570032404,0.05773796114990729,0.059505449756537106,0.06437470758460552,0.0,0.002235353237796531,47.26747512817383,0.4993683153923367
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.21.40 PM.png,0.6044352363413137,2.2657817784405947,0.5673348913733678,0.9579345486385582,0.6956882694787416,0.7397531409543102,1.0149700598802396,0.6203140472921395,3.184997499403293,7.804288806937682,10.708940510154275,12.464867488499472,-25.582423269292562,19.241637136611367,24.051959626335425,200.65869140625,36.2164421081543,120.15521240234375,50.04100036621094,93.43601989746094,41.89763259887695,18.265214920043945,38.00239181518555,139.2630615234375,44.86162185668945,203.07891845703125,33.422733306884766,0.7480131983757019,0.20457026362419128,0.00010156150528928265,8.886631985660642e-05,1.2695188161160331e-05,0.04721340537071228,5.46599497564603,0.8477522262347843,0.31981906433052887,0.9646062510154785,0.5138630340955443,0.10229561634990829,0.013520375777580296,0.03376920147264187,0.03145867716135584,0.13374381109559477,0.3002412085819474,0.2280182810714739,0.08488003046845245,0.05512250856925225,0.06541830646185096,0.05382759933985019,0.0,0.009064364605814397,44.86162185668945,0.6044352363413137
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.15 PM.png,0.5375180375180375,1.9566368993478387,0.5312790785370974,0.9881644730129578,0.7613993710691824,0.8790479179682392,1.0062893081761006,0.5839378702492674,3.194771199852101,7.958167686370026,11.150083411224028,13.258784900715224,25.6654263147732,17.423672838528738,25.571982484847602,210.2274627685547,38.74174118041992,129.55523681640625,56.43265914916992,112.74542999267578,60.16903305053711,8.589313507080078,7.670337677001953,118.87651062011719,69.1998519897461,210.2405242919922,38.74839401245117,0.9749612808227539,0.024935467168688774,0.0,0.0,0.0,0.0001032524523907341,9.435096830063625,0.8182177102034223,0.2534687114672839,0.9452739044607483,0.7015071799461388,0.06426724432159499,0.008879710893133712,0.022044398554465668,0.02379969024264326,0.12400619514713475,0.3873515745998968,0.24754775425916364,0.08084667010841508,0.037996902426432624,0.03066597831698503,0.03686112545172948,0.0,0.03753226639132679,69.1998519897461,0.5375180375180375
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.27 PM.png,0.8015744731800766,2.7565092163399,0.5472547617658808,0.9456195487128782,0.8015744731800766,0.6596354458177852,1.103448275862069,0.712625844192369,3.1635610286324622,7.835523377954802,10.312867012170964,12.495304962105111,-24.602028749088408,16.430134173897333,-23.908103421611543,213.7444305419922,18.62681007385254,149.68460083007812,67.43601989746094,136.7190399169922,72.83622741699219,7.448261737823486,17.05678367614746,95.13700866699219,80.54879760742188,213.7509307861328,18.631498336791992,0.9716195464134216,0.016692183911800385,0.0007841965998522937,0.0019044773653149605,0.0006721685058437288,0.008327420800924301,6.122127352624982,0.8683532301165306,0.2571452345603472,0.9689886673484243,0.4701017766687502,0.06614006679894623,0.0060121737182120315,0.01773777960342059,0.0151984764180888,0.09694163336943128,0.2996377758691512,0.273236491280481,0.05261585570783076,0.03159191904103962,0.1793196161171067,0.02770827887523806,0.0,3.734269390193809e-05,80.54879760742188,0.8015744731800766
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.35 PM.png,0.5411798396334478,2.0149575785565674,0.6334443290842281,0.9726196603190942,0.7668086833029012,0.8351655277616061,1.0258064516129033,0.5861412884090307,3.1878555095792627,7.576437390836518,11.444687215423894,13.049879106497661,25.3433886505289,16.906702080632613,25.655737768691576,209.28060913085938,33.489864349365234,134.6194305419922,50.295616149902344,106.11228942871094,54.378929138183594,8.767647743225098,4.45383358001709,126.71849060058594,61.71630859375,209.28118896484375,33.490291595458984,0.9995766878128052,0.00037040957249701023,0.0,0.0,0.0,5.2915653213858604e-05,10.183658348015769,0.7961312909520495,0.24680201362854232,0.938504132432582,0.767427643506058,0.060939057907319134,0.008149010477299184,0.022012911419197798,0.025240766218647476,0.1260450841358874,0.43120965181500687,0.23319928034712667,0.0619642290189438,0.03243729495184676,0.026722404487247328,0.033019367128796696,0.0,0.009842311355699017,61.71630859375,0.5411798396334478
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.48 PM.png,1.0,2.8208743403654335,0.19006913429844363,1.0,1.0,0.7894759335490793,1.0185676392572944,0.7978170538576344,3.184620938084001,9.839822608540148,0.0,0.0,0.0,0.0,0.0,213.00436401367188,37.302589416503906,100.44453430175781,44.08759307861328,61.052589416503906,26.552671432495117,16.954700469970703,38.87134552001953,184.64654541015625,23.981449127197266,213.00436401367188,37.302589416503906,0.9459065794944763,0.0,0.0,0.0,0.0,0.05409344658255577,0.2852497377618225,0.8886159586131661,0.22026259032777162,0.993813312804313,0.2329550903313049,0.0485486343841641,0.005049458443854996,0.01699961317418214,0.013746131741821398,0.11673850574712644,0.21453636162687886,0.23315235411140584,0.06062803934571176,0.06179542440318302,0.24726458885941643,0.030089522546419098,6.21684350132626e-05,0.004641909814323607,23.981449127197266,1.0
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.53 PM.png,0.649048180592992,2.2231071083164387,0.3970105336499393,0.9788698100823612,0.7754742615609118,0.8246668038983017,1.0688622754491017,0.6426133906424684,3.197757529357038,8.531066603312693,10.998481232168874,13.801559954447539,26.226007808412298,18.068537408688897,26.68729516475157,205.31260681152344,25.666976928710938,108.71128845214844,41.8978157043457,114.22997283935547,39.31555938720703,139.87393188476562,71.22464752197266,123.07167053222656,43.92110824584961,205.31260681152344,25.666976928710938,0.2107909917831421,0.0,0.0,0.0,0.0,0.7892090082168579,5.024385183043705,0.874943553531508,0.2717623530765014,0.9599856418475649,0.4314481369232165,0.07387762206916909,0.00701879609802522,0.022721865334285034,0.01695758440940454,0.1254731468864231,0.31624597149222416,0.24405727510652564,0.08589103021651201,0.05817273376159886,0.08421473839032725,0.03924685830467415,0.0,0.0011031081694893258,43.92110824584961,0.649048180592992
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.23.07 PM.png,0.6209819146216768,2.2898089735346,0.4841440992677705,0.9450158035497204,0.7740801593228778,0.7342837070104042,1.051779935275081,0.6245702966554987,3.1897326975304527,8.133353672569715,11.352198946225947,12.287642780372037,24.230046155334573,16.399743472732432,24.290272180008,184.46408081054688,27.928281784057617,201.2002716064453,25.41893196105957,108.14866638183594,55.043479919433594,39.767059326171875,12.233899116516113,122.52235412597656,55.3721809387207,201.20864868164062,25.386817932128906,0.001427891431376338,0.8794910907745361,0.11731865257024765,0.0017623525345698,0.0,0.0,5.5682783995540195,0.8533216736642044,0.2729064575454225,0.9719511684685289,0.48513756559873084,0.07450633362353391,0.011577498488493253,0.029393982273563424,0.03137502090381671,0.16009107632144282,0.2618572880352985,0.20409843446492662,0.08773171076835998,0.059997169944813925,0.1050079112906338,0.048869907508650966,0.001942446968624979,0.0011062943000115775,55.3721809387207,0.6209819146216768
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.24.12 PM.png,0.5687743664717348,2.4130959113772343,0.7011104482155351,0.9129196661003899,0.6445756100928515,0.609626365420171,1.045045045045045,0.5997311156376501,3.1436853730694216,7.261283453502104,10.145883060315484,11.079189922705366,21.698965395677636,14.726908195689118,-22.433874199610976,155.12254333496094,36.692657470703125,80.76663970947266,43.7083854675293,66.1033935546875,41.83190155029297,11.893099784851074,26.807369232177734,153.26405334472656,46.43695831298828,159.92088317871094,28.29511833190918,0.8384920358657837,0.14273856580257416,0.0007497054757550359,0.0003614651504904032,0.0003346899466123432,0.017323551699519157,6.683170320944462,0.8589034198948251,0.3856548334829457,0.9273625058473908,0.5642931728610968,0.14874527623121506,0.011004605333618935,0.027980079254578558,0.024593017029024312,0.13007389953946663,0.30800846096176504,0.21641051729677627,0.08163757095426796,0.05784780978901146,0.09577487415658134,0.0466691656849095,0.002918496305023027,0.0029988218913998073,46.43695831298828,0.5687743664717348
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.25.33 PM.png,0.6299382203014184,2.3095384503292036,0.2463703858131239,0.9555291744584288,0.760985609103079,0.7418757766873942,1.0843373493975903,0.6332000198170475,3.199720244935097,9.408377201741216,11.377107353475507,14.647055144032654,27.803087288789005,19.821242314171904,-27.810696785441376,211.1532745361328,23.203113555908203,128.46250915527344,49.92302322387695,82.0391845703125,36.65203857421875,11.621870994567871,8.644256591796875,157.3072052001953,37.820159912109375,211.1670379638672,23.15414047241211,0.9960089325904846,0.003320396179333329,0.0,0.0,0.0,0.0006706760614179075,5.917157963723938,0.8944306046648836,0.28152136611057055,0.9605649839737859,0.41446950396575755,0.0792740996418552,0.005684254505074049,0.02121975086033446,0.01388629292051939,0.1205897551482634,0.2934042857299924,0.2656536892680835,0.08704495728563104,0.058711642276780315,0.09606060272888195,0.03774476927643948,0.0029685661825338363,0.01970248370037272,37.820159912109375,0.6299382203014184
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.26.47 PM.png,0.5955958104395604,2.0506529463159664,0.3543996080910651,0.9881071072496795,0.7935600102948326,0.8874741031677935,1.0,0.6149221516883211,3.202474768294372,8.752701581242174,11.715373349497705,14.94828961066047,-28.272243732583785,-19.32899937706053,-29.517138877485856,238.30892944335938,16.754257202148438,167.16587829589844,39.972312927246094,105.86489868164062,44.76992416381836,13.996504783630371,3.8063042163848877,142.9823760986328,44.9656982421875,238.30892944335938,16.754257202148438,1.0,0.0,0.0,0.0,0.0,0.0,10.362373350942246,0.7767163342175315,0.24007136051374509,0.9435871035640779,0.8293241838721428,0.05769540801888645,0.010954954954954955,0.03563963963963964,0.029261261261261263,0.12911711711711713,0.3645045045045045,0.21866666666666668,0.07463063063063063,0.048324324324324326,0.03845045045045045,0.05045045045045045,0.0,0.0016576576576576576,44.9656982421875,0.5955958104395604
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.26.52 PM.png,0.5810492801771872,2.113593343884219,0.4829078502813719,0.9742935066442291,0.7899317807574688,0.8091480682932701,1.117948717948718,0.6051813847216606,3.1975492437555784,8.154016210816112,11.465445733145149,14.108335968700032,-27.138154510534296,-18.25749892387151,-26.980416814297726,173.4416961669922,33.3133430480957,85.28936767578125,54.3436164855957,70.18296813964844,50.21818542480469,6.038028717041016,15.144582748413086,157.74586486816406,54.77387237548828,174.0769805908203,33.42428970336914,0.9386837482452393,0.054794520139694214,0.00014889815065544099,0.000655151903629303,0.00011911852197954431,0.0055985706858336926,9.964294866262893,0.7767496864443115,0.24688944677189778,0.9062951779098907,0.8739722995874184,0.06099851392645312,0.014324002382370459,0.034455032757593804,0.03266825491363907,0.14073853484216794,0.3320726622989875,0.1995830851697439,0.08454437164979155,0.054020250148898157,0.05655151876116736,0.051042287075640264,0.0001488981536628946,0.019684335914234664,54.77387237548828,0.5810492801771872
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.27.19 PM.png,0.6846521278966132,2.356459210310811,0.2951186387489157,0.9658935745930707,0.7381020297862119,0.7744240002703509,1.0165745856353592,0.6600843799248242,3.2021542537623997,9.087708751159584,11.723491578282891,14.058981288981379,-26.981735259146113,-18.707299139791267,-27.38119274031603,176.56333923339844,37.2148551940918,197.91432189941406,30.983129501342773,97.91027069091797,45.281707763671875,36.3781852722168,2.4611058235168457,132.80364990234375,40.230224609375,197.9550018310547,30.932373046875,0.005074902903288603,0.9945487976074219,0.0002542536531109363,0.00012204176164232194,0.0,0.0,5.175967220263625,0.8962045722094133,0.29528166459351984,0.9757324996007521,0.3900293297770074,0.08720749212093915,0.006081747637983463,0.02206921801743163,0.01758418338808262,0.13585281763910217,0.28131642376966653,0.2439411351917581,0.08746326034558158,0.06224129689708829,0.10497625270780152,0.038473664405504086,0.0,0.0010170146551811811,40.230224609375,0.6846521278966132
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.28.10 PM.png,0.6615665182987142,2.4611200714031902,0.2847040612250198,0.9497775657595492,0.8031144465290807,0.6804509078632454,1.0092307692307692,0.6462213890945353,3.197659263081386,9.143868296910977,13.260455253738032,13.110720461275665,-26.711923313549946,17.838887222959624,-26.330827490682,164.73764038085938,33.533348083496094,95.49343872070312,44.228004455566406,96.93814849853516,45.56473922729492,113.34353637695312,82.1525650024414,117.27417755126953,45.728546142578125,164.76844787597656,33.574867248535156,0.3558262884616852,0.0,0.0,0.0,0.01635284721851349,0.6278208494186401,5.293520561407131,0.835649589916751,0.2374720524124871,0.9479318784078284,0.5298259340257611,0.056416757759215556,0.014542353875624912,0.03253048638041396,0.03436434144746064,0.1378895481941784,0.2985212353408401,0.21396533196280895,0.08742933233658833,0.055938419847684905,0.07043405130121945,0.0543848993131804,0.0025463720039246834,0.020522823903191142,45.728546142578125,0.6615665182987142
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.28.32 PM.png,0.7135594668489406,2.3037101419761785,0.5677093236362933,0.9823560548138563,0.773860266864344,0.8447287339662757,1.0704225352112675,0.6739638386307987,3.19175479877569,7.816437269830262,11.147078354299925,12.798236259193779,24.77655945329048,16.7237582207866,25.565349389189958,214.5113983154297,30.97431182861328,145.69125366210938,55.33893966674805,114.97647094726562,56.02519226074219,10.979105949401855,11.15693187713623,119.64509582519531,63.01655578613281,214.517333984375,30.976924896240234,0.9879063367843628,0.009100161492824554,0.0,0.0,0.0,0.0029934742487967014,8.962764409176055,0.7673557257648381,0.24037421558512978,0.9510761564845379,0.8014975560257716,0.0578028423261677,0.008860683709513262,0.025205052984493805,0.025564269891636234,0.1286595222415135,0.4119619230078429,0.24426749685685206,0.06531760761539843,0.032688738549961086,0.024486619170208945,0.032988085972579774,0.0,0.008980422678560737,63.01655578613281,0.7135594668489406
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.28.38 PM.png,0.6421444409249287,2.133747443747296,0.4754307097218929,0.9866163766881616,0.7821180555555556,0.8844384872110437,1.0,0.6387441824174174,3.1992334831252847,8.18800845024746,11.665198639038453,13.837662191676518,26.714240586199807,18.131496134024307,26.76779206010328,190.59982299804688,49.15817642211914,113.6685791015625,62.181983947753906,98.74090576171875,62.776004791259766,8.802996635437012,20.306764602661133,127.5398941040039,71.34493255615234,190.6045684814453,49.161128997802734,0.9816253781318665,0.005549389403313398,0.0,0.0,0.0,0.0128252562135458,10.71362996220953,0.7645125925380098,0.22445739829107822,0.9334658003301907,0.8708182721513158,0.050406400839295845,0.006104328523862375,0.016894808237760513,0.021704279195955113,0.11629054137378221,0.47545936613639167,0.23874707115550622,0.05407571833764953,0.025280552472561352,0.020717721050684423,0.02472561351584659,0.007029226785053644,0.01812800591934887,71.34493255615234,0.6421444409249287
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.29.07 PM.png,0.6128832838773491,2.1465739176466028,0.39494753953211637,0.9751155699813121,0.6994003527336861,0.828657308381277,1.0802469135802468,0.6219900794460923,3.196690544833563,8.538753017060895,11.231406631711726,12.876962125852913,24.98897317559345,17.348214456279912,25.246710101530383,178.38389587402344,39.39912796020508,200.17355346679688,33.501949310302734,122.4708480834961,44.60047149658203,38.41587829589844,3.748677968978882,104.08950805664062,38.012672424316406,200.42889404296875,32.972984313964844,0.011826709844172001,0.9861559271812439,0.0018408311298117042,0.00010086745896842331,5.0433729484211653e-05,2.5216864742105827e-05,5.480729532472738,0.8731461393318751,0.33127151007252864,0.9774575623720072,0.4433974935059117,0.10975818424484579,0.01684486584627799,0.040346984062941293,0.040674803308452696,0.14301745007060723,0.2537320960258221,0.2121873108735122,0.10256959854750858,0.057191849909219286,0.06189479523905588,0.07154024611660278,0.001298668549525923,0.006619427072826306,38.012672424316406,0.6128832838773491
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.32.33 PM.png,0.6940898541114059,2.3835704915731646,0.3430691354749828,0.9629693519636594,0.7725521854457387,0.7674782415286034,1.0927536231884059,0.6646777842793276,3.199593719063948,8.807040176718107,11.456464065866092,13.852178874309654,27.57461751170008,18.43486348338423,-26.507941087755743,235.94964599609375,21.160396575927734,195.2027587890625,30.975433349609375,98.41807556152344,38.01420974731445,20.965885162353516,3.513061761856079,148.5600128173828,40.67221450805664,235.94967651367188,21.16044044494629,0.9998606443405151,5.971218706690706e-05,0.0,1.9904062355635688e-05,1.9904062355635688e-05,3.9808124711271375e-05,5.498507886585958,0.9232184925903756,0.3043146212277226,0.974917953373734,0.3416357691415587,0.09262362962209444,0.0056826098206643975,0.02839314504090285,0.005712465914293107,0.10051551521665572,0.1544057642164766,0.283573177285484,0.06336458271133139,0.08452260106287693,0.22530403455345235,0.048526104177862704,0.0,0.012151430106884815,40.67221450805664,0.6940898541114059
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.33.11 PM.png,0.7344760561442135,2.384587358957791,0.32223367579013634,0.9726094483167054,0.8060767952880767,0.8114538186357863,1.0154798761609907,0.6837467402370225,3.2008531330501606,8.924775026233917,11.976523261512991,13.662130701214851,26.557819163539207,18.127402583771996,26.744847364477394,199.1193084716797,28.6656494140625,90.0322494506836,47.11719512939453,87.96394348144531,46.4250373840332,74.43508911132812,86.01302337646484,149.35198974609375,48.066715240478516,199.12513732910156,28.671998977661133,0.5851942300796509,2.341947765671648e-05,1.170973882835824e-05,2.341947765671648e-05,0.004192086402326822,0.4105551540851593,4.741657725379548,0.8043812219540694,0.23150927896480586,0.9558268015053073,0.5857164290918364,0.053618477855818594,0.01729528448810876,0.04119486176653123,0.04256490122835162,0.14699235354043957,0.2838089438986405,0.19234417264839165,0.0887715312825677,0.059555732502722517,0.06750664527687678,0.05996557336736964,0.00026932399676811203,0.009309242496984742,48.066715240478516,0.7344760561442135
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.33.18 PM.png,0.78046875,2.5761369792872557,0.0943761251772487,0.9566547408461569,0.8056451612903226,0.7348376737023258,1.0763888888888888,0.7029343816726991,3.191434404168435,11.081603393760638,11.01375138109433,12.642140102877383,24.72189992899412,-18.37164846622761,-24.551793649743214,208.96080017089844,44.25956726074219,130.7080078125,48.1517333984375,110.19793701171875,42.244808197021484,14.504393577575684,37.05207443237305,124.33641815185547,42.12606430053711,208.96096801757812,44.259735107421875,0.951465368270874,0.00029195862589403987,8.341675129486248e-05,0.0,0.0,0.048159271478652954,4.989639364261648,0.7820969093092285,0.2217149022901846,0.9679493106743717,0.6222741333509918,0.049182842377442144,0.013235457679902125,0.036633856078300525,0.03563285507729952,0.13266043821599377,0.36162551440329216,0.2106272939606273,0.07127961294627962,0.04489211433655878,0.04386330775219664,0.04954954954954955,0.01614114114114114,0.007451896340785229,42.12606430053711,0.78046875
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.33.47 PM.png,0.7811272454429095,2.9941441914639357,0.6272604228143015,0.8937255397045828,0.801303963959885,0.5405931952883095,1.2029520295202951,0.7007419636991099,3.168577508631455,7.559148916124234,10.53017720205856,12.36665087463271,-24.207770222730893,-16.85640889552821,-23.853936375642274,176.2868194580078,35.842342376708984,187.85577392578125,33.9458122253418,97.54247283935547,51.458892822265625,35.34078598022461,6.339526176452637,127.95166015625,51.5255126953125,187.9232635498047,33.913124084472656,0.009987004101276398,0.9699401259422302,0.01931009069085121,0.0006074132397770882,8.475533832097426e-05,7.062945223879069e-05,6.7130040924949075,0.8539214431901008,0.24695935513079198,0.961492809011706,0.5223672496438665,0.06102756284723347,0.00741609221380947,0.024268278901570798,0.021485478585150864,0.12090349191999096,0.32400553734885296,0.26560910837382756,0.0778195276302407,0.052053904395976944,0.07043168719629336,0.03600689343428636,0.008687422307605379,0.002500282517798621,51.5255126953125,0.7811272454429095
apple,freshapples,C:\Users\User\Desktop\PipelineFrutas\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.34.21 PM.png,0.6839548319327731,2.583197520156051,0.5729605459701574,0.9335218391262359,0.760567493247025,0.6423013834927582,1.1529051987767585,0.6589874914588254,3.186705113409438,7.787236465577044,11.310445086634546,12.714866715011274,24.756417089782033,16.6965360722768,-25.17975545361978,165.17828369140625,43.32551574707031,187.89654541015625,36.64641189575195,98.39260864257812,59.47315979003906,37.58596420288086,2.115466833114624,130.2596435546875,55.33060073852539,187.9454345703125,36.55347442626953,0.006207205355167389,0.9935901761054993,0.00012798361422028393,3.199590355507098e-05,1.0665301488188561e-05,3.199590355507098e-05,4.993706792447083,0.9314009273262774,0.29087436581708703,0.974782182731598,0.3218368206725644,0.08461950654160695,0.0017064482412917814,0.01115590537744502,0.003412896482583563,0.093278726989612,0.16796783345065164,0.3177726584330539,0.0567500693244598,0.07478509417461232,0.25768434973656706,0.015486017789722915,3.19959045242209e-05,0.0036262025127450355,55.33060073852539,0.6839548319327731
